"uuid","match_id","puuid","win_label","champion_name","team_position","side","patch","team_first_blood","enemy_first_blood","first_blood_advantage","team_first_dragon","enemy_first_dragon","first_dragon_advantage","team_first_grub","enemy_first_grub","first_grub_advantage","team_first_herald","enemy_first_herald","first_herald_advantage","team_first_tower","enemy_first_tower","first_tower_advantage"
"NA1_5550993297_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550993297","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","TOP","blue","16.9.772.1032",0,1,-1,1,0,1,0,1,-1,1,0,1,0,1,-1
"NA1_5550946955_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550946955","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","red","16.9.772.1032",1,0,1,0,1,-1,1,0,1,1,0,1,0,1,-1
"NA1_5550925971_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550925971","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","red","16.9.772.1032",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5550886590_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550886590","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","red","16.9.772.1032",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550855799_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550855799","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","red","16.9.772.1032",0,1,-1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550828749_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550828749","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",0,"Anivia","MIDDLE","blue","16.9.772.1032",1,0,1,0,1,-1,1,0,1,0,0,0,1,0,1
"NA1_5550801422_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550801422","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",0,"Anivia","MIDDLE","red","16.9.772.1032",0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5550777970_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550777970","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",0,"Anivia","MIDDLE","red","16.9.772.1032",0,1,-1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5550357938_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550357938","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,0,1,-1,1,0,1
"NA1_5550336178_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550336178","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5550303291_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550303291","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","red","16.9.771.8383",1,0,1,1,0,1,0,1,-1,0,0,0,1,0,1
"NA1_5550276396_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550276396","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",0,"Anivia","MIDDLE","red","16.9.771.8383",1,0,1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5550234395_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550234395","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","blue","16.9.771.8383",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550193912_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550193912","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","blue","16.9.771.8383",0,1,-1,0,1,-1,1,0,1,1,0,1,0,1,-1
"NA1_5550158836_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550158836","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","blue","16.9.771.8383",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550132161_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550132161","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","red","16.9.771.8383",1,0,1,1,0,1,0,1,-1,1,0,1,1,0,1
"NA1_5550110675_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5550110675","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",1,"Anivia","MIDDLE","blue","16.9.771.8383",0,1,-1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5549679275_WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA","NA1_5549679275","WGNOVDuEIIT5Q9DcMXS0UhfGZdW7sNhpH9PKrBJdwZnHry5txstRlooEOLYKZdMtr0hmzivbVoQ9PA",0,"Smolder","BOTTOM","red","16.8.766.8562",1,0,1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5550875626_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550875626","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",0,"Yasuo","MIDDLE","blue","16.9.771.8383",0,1,-1,0,1,-1,0,1,-1,1,0,1,0,1,-1
"NA1_5550842412_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550842412","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Syndra","MIDDLE","red","16.9.771.8383",0,1,-1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550815562_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550815562","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",0,"Ahri","MIDDLE","red","16.9.771.8383",1,0,1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5550796046_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550796046","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Yasuo","MIDDLE","red","16.9.771.8383",0,1,-1,1,0,1,1,0,1,0,1,-1,1,0,1
"NA1_5550771675_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550771675","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Yone","TOP","red","16.9.771.8383",0,1,-1,1,0,1,1,0,1,1,0,1,0,1,-1
"NA1_5550753824_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550753824","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",0,"Yasuo","MIDDLE","blue","16.9.771.8383",1,0,1,0,1,-1,1,0,1,1,0,1,0,1,-1
"NA1_5550732165_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550732165","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",0,"Yasuo","MIDDLE","blue","16.9.771.8383",0,1,-1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5550718725_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550718725","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Yasuo","TOP","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5550699052_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550699052","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",0,"Yone","TOP","red","16.9.771.8383",0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5550687339_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550687339","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Yasuo","TOP","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550296161_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550296161","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Yasuo","MIDDLE","blue","16.9.771.8383",1,0,1,0,1,-1,1,0,1,1,0,1,1,0,1
"NA1_5550269297_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550269297","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Yone","MIDDLE","red","16.9.771.8383",1,0,1,0,1,-1,1,0,1,1,0,1,0,1,-1
"NA1_5550247796_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550247796","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Ahri","MIDDLE","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550223489_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550223489","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",0,"Lissandra","MIDDLE","red","16.9.771.8383",0,1,-1,0,1,-1,0,1,-1,1,0,1,0,1,-1
"NA1_5550195329_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550195329","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Yasuo","MIDDLE","red","16.9.771.8383",0,1,-1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5550162496_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550162496","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Malphite","TOP","red","16.9.771.8383",0,1,-1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5550138213_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550138213","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Yasuo","MIDDLE","red","16.9.771.8383",1,0,1,1,0,1,0,1,-1,1,0,1,1,0,1
"NA1_5550122241_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550122241","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Yasuo","MIDDLE","blue","16.9.771.8383",0,1,-1,0,1,-1,1,0,1,0,0,0,1,0,1
"NA1_5550105054_EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw","NA1_5550105054","EGHXYQTCs3cnQTNaGbxln_R-dQLMVASy2lA4FskyZ-0g_dceiwaBdTKxVBJgI2ABT7ij8nme2dceaw",1,"Yasuo","MIDDLE","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5551344283_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5551344283","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Zilean","BOTTOM","red","16.9.772.1032",1,0,1,0,1,-1,0,0,0,0,0,0,0,1,-1
"NA1_5551301814_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5551301814","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Draven","BOTTOM","red","16.9.772.1032",1,0,1,1,0,1,0,1,-1,0,1,-1,1,0,1
"NA1_5551221704_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5551221704","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Karma","BOTTOM","red","16.9.772.1032",0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_5550967700_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550967700","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Jinx","BOTTOM","blue","16.9.772.1032",0,0,0,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550931779_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550931779","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Jinx","BOTTOM","red","16.9.772.1032",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5550876414_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550876414","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Kalista","BOTTOM","red","16.9.772.1032",0,1,-1,1,0,1,0,1,-1,0,0,0,1,0,1
"NA1_5550847168_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550847168","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",0,"Smolder","BOTTOM","red","16.9.772.1032",0,1,-1,1,0,1,0,1,-1,0,1,-1,1,0,1
"NA1_5550812805_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550812805","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",0,"Smolder","BOTTOM","red","16.9.772.1032",0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5550763247_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550763247","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Smolder","BOTTOM","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550718698_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550718698","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Smolder","BOTTOM","blue","16.9.771.8383",0,1,-1,1,0,1,0,1,-1,0,0,0,0,1,-1
"NA1_5550679628_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550679628","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Jinx","BOTTOM","red","16.9.771.8383",1,0,1,1,0,1,0,1,-1,1,0,1,1,0,1
"NA1_5550663978_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550663978","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Smolder","BOTTOM","red","16.9.771.8383",1,0,1,0,1,-1,1,0,1,0,0,0,1,0,1
"NA1_5550645017_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550645017","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",0,"Jinx","BOTTOM","blue","16.9.771.8383",1,0,1,0,1,-1,1,0,1,1,0,1,0,1,-1
"NA1_5550186530_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550186530","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Veigar","BOTTOM","blue","16.9.771.8383",0,1,-1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5550159666_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5550159666","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",1,"Zilean","BOTTOM","red","16.9.771.8383",1,0,1,1,0,1,0,1,-1,1,0,1,1,0,1
"NA1_5548122120_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5548122120","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",0,"Anivia","TOP","red","16.8.766.8562",0,1,-1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5548101249_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5548101249","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",0,"Veigar","BOTTOM","red","16.8.766.8562",1,0,1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5548085126_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5548085126","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",0,"Zilean","UTILITY","red","16.8.766.8562",0,1,-1,1,0,1,0,1,-1,0,0,0,0,1,-1
"NA1_5548027679_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5548027679","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",0,"Rell","UTILITY","red","16.8.766.8562",1,0,1,0,1,-1,0,1,-1,0,1,-1,1,0,1
"NA1_5548007720_MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg","NA1_5548007720","MQDLqsNtarUjnyKRbfQaDFdD5n-nhLYzYed8q24FBZm0ICuHimC8uTy67DDhrI-5bVPFA8H8TJTRFg",0,"Akshan","MIDDLE","red","16.8.766.8562",1,0,1,1,0,1,1,0,1,0,0,0,0,1,-1
"NA1_5551331059_G9y-cOsrkjcVii8X8zOC6-2Klp_8BkNJ-YwejgTrTUJDVetEyrMNkLIQD2lOtPynBou9XE3U3kv83w","NA1_5551331059","G9y-cOsrkjcVii8X8zOC6-2Klp_8BkNJ-YwejgTrTUJDVetEyrMNkLIQD2lOtPynBou9XE3U3kv83w",1,"Jayce","TOP","red","16.9.772.1032",1,0,1,0,1,-1,1,0,1,0,1,-1,1,0,1
"NA1_5551105296_G9y-cOsrkjcVii8X8zOC6-2Klp_8BkNJ-YwejgTrTUJDVetEyrMNkLIQD2lOtPynBou9XE3U3kv83w","NA1_5551105296","G9y-cOsrkjcVii8X8zOC6-2Klp_8BkNJ-YwejgTrTUJDVetEyrMNkLIQD2lOtPynBou9XE3U3kv83w",1,"Fiora","TOP","red","16.9.772.1032",0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5551095379_G9y-cOsrkjcVii8X8zOC6-2Klp_8BkNJ-YwejgTrTUJDVetEyrMNkLIQD2lOtPynBou9XE3U3kv83w","NA1_5551095379","G9y-cOsrkjcVii8X8zOC6-2Klp_8BkNJ-YwejgTrTUJDVetEyrMNkLIQD2lOtPynBou9XE3U3kv83w",1,"Vayne","TOP","red","16.9.772.1032",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5551076166_G9y-cOsrkjcVii8X8zOC6-2Klp_8BkNJ-YwejgTrTUJDVetEyrMNkLIQD2lOtPynBou9XE3U3kv83w","NA1_5551076166","G9y-cOsrkjcVii8X8zOC6-2Klp_8BkNJ-YwejgTrTUJDVetEyrMNkLIQD2lOtPynBou9XE3U3kv83w",0,"Jax","TOP","red","16.9.772.1032",1,0,1,0,1,-1,0,1,-1,0,1,-1,1,0,1
